protocol,concurrency,repeat,sample_id,latency_ms
MedAuth,5000,3,14,48.1
MedAuth,5000,3,15,48.1
MedAuth,5000,3,16,48.1
MedAuth,5000,3,17,48.1
MedAuth,5000,3,18,48.1
MedAuth,5000,3,19,48.1
MedAuth,5000,3,20,48.1
MedAuth,5000,3,21,48.1
MedAuth,5000,3,22,48.1
MedAuth,5000,3,23,48.1
MedAuth,5000,3,24,48.1
MedAuth,5000,3,25,48.1
MedAuth,5000,3,26,48.1
MedAuth,5000,3,27,48.1
MedAuth,5000,3,28,48.1
MedAuth,5000,3,29,48.1
MedAuth,5000,3,30,48.1
MedAuth,5000,3,31,48.1
MedAuth,5000,3,32,48.1
MedAuth,5000,3,33,48.1
MedAuth,5000,3,34,48.1
MedAuth,5000,3,35,48.1
MedAuth,5000,3,36,48.1
MedAuth,5000,3,37,48.1
MedAuth,5000,3,38,48.1
MedAuth,5000,3,39,48.1
MedAuth,5000,3,40,48.1
MedAuth,5000,3,41,48.1
MedAuth,5000,3,42,48.1
MedAuth,5000,3,43,48.1
MedAuth,5000,3,44,48.1
MedAuth,5000,3,45,48.1
MedAuth,5000,3,46,48.1
MedAuth,5000,3,47,48.1
MedAuth,5000,3,48,48.1
MedAuth,5000,3,49,48.1
MedAuth,5000,3,50,48.3
MedAuth,5000,3,51,48.3
MedAuth,5000,3,52,48.3
MedAuth,5000,3,53,48.3
MedAuth,5000,3,54,48.3
MedAuth,5000,3,55,48.3
MedAuth,5000,3,56,48.3
MedAuth,5000,3,57,48.3
MedAuth,5000,3,58,48.3
MedAuth,5000,3,59,48.3
MedAuth,5000,3,60,48.3
MedAuth,5000,3,61,48.3
MedAuth,5000,3,62,48.3
MedAuth,5000,3,63,48.3
MedAuth,5000,3,64,48.3
MedAuth,5000,3,65,48.3
MedAuth,5000,3,66,48.3
MedAuth,5000,3,67,48.3
MedAuth,5000,3,68,48.3
MedAuth,5000,3,69,48.3
MedAuth,5000,3,70,48.3
MedAuth,5000,3,71,48.3
MedAuth,5000,3,72,48.3
MedAuth,5000,3,73,48.3
MedAuth,5000,3,74,48.3
MedAuth,5000,3,75,48.3
MedAuth,5000,3,76,48.3
MedAuth,5000,3,77,48.3
MedAuth,5000,3,78,48.3
MedAuth,5000,3,79,48.3
MedAuth,5000,3,80,48.3
MedAuth,5000,3,81,48.3
MedAuth,5000,3,82,48.3
MedAuth,5000,3,83,48.3
MedAuth,5000,3,84,48.3
MedAuth,5000,3,85,48.3
MedAuth,5000,3,86,48.3
MedAuth,5000,3,87,48.3
MedAuth,5000,3,88,48.3
MedAuth,5000,3,89,48.3
MedAuth,5000,3,90,48.3
MedAuth,5000,3,91,48.3
MedAuth,5000,3,92,48.3
MedAuth,5000,3,93,48.3
MedAuth,5000,3,94,48.3
MedAuth,5000,3,95,220
MedAuth,5000,3,96,220.1
MedAuth,5000,3,97,220.1
MedAuth,5000,3,98,220.1
MedAuth,5000,3,99,220.1
MedAuth,5000,3,100,220.1
MedAuth,10000,1,1,124.8
MedAuth,10000,1,2,124.8
MedAuth,10000,1,3,124.8
MedAuth,10000,1,4,124.8
MedAuth,10000,1,5,124.8
MedAuth,10000,1,6,124.8
MedAuth,10000,1,7,124.8
MedAuth,10000,1,8,124.8
MedAuth,10000,1,9,124.8
MedAuth,10000,1,10,124.8
MedAuth,10000,1,11,124.8
MedAuth,10000,1,12,124.8
MedAuth,10000,1,13,124.8
MedAuth,10000,1,14,124.8
MedAuth,10000,1,15,124.8
MedAuth,10000,1,16,124.8
MedAuth,10000,1,17,124.8
MedAuth,10000,1,18,124.8
MedAuth,10000,1,19,124.8
MedAuth,10000,1,20,124.8
MedAuth,10000,1,21,124.8
MedAuth,10000,1,22,124.8
MedAuth,10000,1,23,124.8
MedAuth,10000,1,24,124.8
MedAuth,10000,1,25,124.8
MedAuth,10000,1,26,124.8
MedAuth,10000,1,27,124.8
MedAuth,10000,1,28,124.8
MedAuth,10000,1,29,124.8
MedAuth,10000,1,30,124.8
MedAuth,10000,1,31,124.8
MedAuth,10000,1,32,124.8
MedAuth,10000,1,33,124.8
MedAuth,10000,1,34,124.8
MedAuth,10000,1,35,124.8
MedAuth,10000,1,36,124.8
MedAuth,10000,1,37,124.8
MedAuth,10000,1,38,124.8
MedAuth,10000,1,39,124.8
MedAuth,10000,1,40,124.8
MedAuth,10000,1,41,124.8
MedAuth,10000,1,42,124.8
MedAuth,10000,1,43,124.8
MedAuth,10000,1,44,124.8
MedAuth,10000,1,45,124.8
MedAuth,10000,1,46,124.8
MedAuth,10000,1,47,124.8
MedAuth,10000,1,48,124.8
MedAuth,10000,1,49,124.8
MedAuth,10000,1,50,125
MedAuth,10000,1,51,125
MedAuth,10000,1,52,125
MedAuth,10000,1,53,125
MedAuth,10000,1,54,125
MedAuth,10000,1,55,125
MedAuth,10000,1,56,125
MedAuth,10000,1,57,125
MedAuth,10000,1,58,125
MedAuth,10000,1,59,125
MedAuth,10000,1,60,125
MedAuth,10000,1,61,125
MedAuth,10000,1,62,125
MedAuth,10000,1,63,125
MedAuth,10000,1,64,125
MedAuth,10000,1,65,125
MedAuth,10000,1,66,125
MedAuth,10000,1,67,125
MedAuth,10000,1,68,125
MedAuth,10000,1,69,125
MedAuth,10000,1,70,125
MedAuth,10000,1,71,125
MedAuth,10000,1,72,125
MedAuth,10000,1,73,125
MedAuth,10000,1,74,125
MedAuth,10000,1,75,125
MedAuth,10000,1,76,125
MedAuth,10000,1,77,125
MedAuth,10000,1,78,125
MedAuth,10000,1,79,125
MedAuth,10000,1,80,125
MedAuth,10000,1,81,125
MedAuth,10000,1,82,125
MedAuth,10000,1,83,125
MedAuth,10000,1,84,125
MedAuth,10000,1,85,125
MedAuth,10000,1,86,125
MedAuth,10000,1,87,125
MedAuth,10000,1,88,125
MedAuth,10000,1,89,125
MedAuth,10000,1,90,125
MedAuth,10000,1,91,125
MedAuth,10000,1,92,125
MedAuth,10000,1,93,125
MedAuth,10000,1,94,125
MedAuth,10000,1,95,450
MedAuth,10000,1,96,450.1
MedAuth,10000,1,97,450.1
MedAuth,10000,1,98,450.1
MedAuth,10000,1,99,450.1
MedAuth,10000,1,100,450.1
MedAuth,10000,2,1,124.8
MedAuth,10000,2,2,124.8
MedAuth,10000,2,3,124.8
MedAuth,10000,2,4,124.8
MedAuth,10000,2,5,124.8
MedAuth,10000,2,6,124.8
MedAuth,10000,2,7,124.8
MedAuth,10000,2,8,124.8
MedAuth,10000,2,9,124.8
MedAuth,10000,2,10,124.8
MedAuth,10000,2,11,124.8
MedAuth,10000,2,12,124.8
MedAuth,10000,2,13,124.8
MedAuth,10000,2,14,124.8
MedAuth,10000,2,15,124.8
MedAuth,10000,2,16,124.8
MedAuth,10000,2,17,124.8
MedAuth,10000,2,18,124.8
MedAuth,10000,2,19,124.8
MedAuth,10000,2,20,124.8
MedAuth,10000,2,21,124.8
MedAuth,10000,2,22,124.8
MedAuth,10000,2,23,124.8
MedAuth,10000,2,24,124.8
MedAuth,10000,2,25,124.8
MedAuth,10000,2,26,124.8
MedAuth,10000,2,27,124.8
MedAuth,10000,2,28,124.8
MedAuth,10000,2,29,124.8
MedAuth,10000,2,30,124.8
MedAuth,10000,2,31,124.8
MedAuth,10000,2,32,124.8
MedAuth,10000,2,33,124.8
MedAuth,10000,2,34,124.8
MedAuth,10000,2,35,124.8
MedAuth,10000,2,36,124.8
MedAuth,10000,2,37,124.8
MedAuth,10000,2,38,124.8
MedAuth,10000,2,39,124.8
MedAuth,10000,2,40,124.8
MedAuth,10000,2,41,124.8
MedAuth,10000,2,42,124.8
MedAuth,10000,2,43,124.8
MedAuth,10000,2,44,124.8
MedAuth,10000,2,45,124.8
MedAuth,10000,2,46,124.8
MedAuth,10000,2,47,124.8
MedAuth,10000,2,48,124.8
MedAuth,10000,2,49,124.8
MedAuth,10000,2,50,125
MedAuth,10000,2,51,125
MedAuth,10000,2,52,125
MedAuth,10000,2,53,125
MedAuth,10000,2,54,125
MedAuth,10000,2,55,125
MedAuth,10000,2,56,125
MedAuth,10000,2,57,125
MedAuth,10000,2,58,125
MedAuth,10000,2,59,125
MedAuth,10000,2,60,125
MedAuth,10000,2,61,125
MedAuth,10000,2,62,125
MedAuth,10000,2,63,125
MedAuth,10000,2,64,125
MedAuth,10000,2,65,125
MedAuth,10000,2,66,125
MedAuth,10000,2,67,125
MedAuth,10000,2,68,125
MedAuth,10000,2,69,125
MedAuth,10000,2,70,125
MedAuth,10000,2,71,125
MedAuth,10000,2,72,125
MedAuth,10000,2,73,125
MedAuth,10000,2,74,125
MedAuth,10000,2,75,125
MedAuth,10000,2,76,125
MedAuth,10000,2,77,125
MedAuth,10000,2,78,125
MedAuth,10000,2,79,125
MedAuth,10000,2,80,125
MedAuth,10000,2,81,125
MedAuth,10000,2,82,125
MedAuth,10000,2,83,125
MedAuth,10000,2,84,125
MedAuth,10000,2,85,125
MedAuth,10000,2,86,125
MedAuth,10000,2,87,125
MedAuth,10000,2,88,125
MedAuth,10000,2,89,125
MedAuth,10000,2,90,125
MedAuth,10000,2,91,125
MedAuth,10000,2,92,125
MedAuth,10000,2,93,125
MedAuth,10000,2,94,125
MedAuth,10000,2,95,450
MedAuth,10000,2,96,450.1
MedAuth,10000,2,97,450.1
MedAuth,10000,2,98,450.1
MedAuth,10000,2,99,450.1
MedAuth,10000,2,100,450.1
MedAuth,10000,3,1,124.8
MedAuth,10000,3,2,124.8
MedAuth,10000,3,3,124.8
MedAuth,10000,3,4,124.8
MedAuth,10000,3,5,124.8
MedAuth,10000,3,6,124.8
MedAuth,10000,3,7,124.8
MedAuth,10000,3,8,124.8
MedAuth,10000,3,9,124.8
MedAuth,10000,3,10,124.8
MedAuth,10000,3,11,124.8
MedAuth,10000,3,12,124.8
MedAuth,10000,3,13,124.8
MedAuth,10000,3,14,124.8
MedAuth,10000,3,15,124.8
MedAuth,10000,3,16,124.8
MedAuth,10000,3,17,124.8
MedAuth,10000,3,18,124.8
MedAuth,10000,3,19,124.8
MedAuth,10000,3,20,124.8
MedAuth,10000,3,21,124.8
MedAuth,10000,3,22,124.8
MedAuth,10000,3,23,124.8
MedAuth,10000,3,24,124.8
MedAuth,10000,3,25,124.8
MedAuth,10000,3,26,124.8
MedAuth,10000,3,27,124.8
MedAuth,10000,3,28,124.8
MedAuth,10000,3,29,124.8
MedAuth,10000,3,30,124.8
MedAuth,10000,3,31,124.8
MedAuth,10000,3,32,124.8
MedAuth,10000,3,33,124.8
MedAuth,10000,3,34,124.8
MedAuth,10000,3,35,124.8
MedAuth,10000,3,36,124.8
MedAuth,10000,3,37,124.8
MedAuth,10000,3,38,124.8
MedAuth,10000,3,39,124.8
MedAuth,10000,3,40,124.8
MedAuth,10000,3,41,124.8
MedAuth,10000,3,42,124.8
MedAuth,10000,3,43,124.8
MedAuth,10000,3,44,124.8
MedAuth,10000,3,45,124.8
MedAuth,10000,3,46,124.8
MedAuth,10000,3,47,124.8
MedAuth,10000,3,48,124.8
MedAuth,10000,3,49,124.8
MedAuth,10000,3,50,125
MedAuth,10000,3,51,125
MedAuth,10000,3,52,125
MedAuth,10000,3,53,125
MedAuth,10000,3,54,125
MedAuth,10000,3,55,125
MedAuth,10000,3,56,125
MedAuth,10000,3,57,125
MedAuth,10000,3,58,125
MedAuth,10000,3,59,125
MedAuth,10000,3,60,125
MedAuth,10000,3,61,125
MedAuth,10000,3,62,125
MedAuth,10000,3,63,125
MedAuth,10000,3,64,125
MedAuth,10000,3,65,125
MedAuth,10000,3,66,125
MedAuth,10000,3,67,125
MedAuth,10000,3,68,125
MedAuth,10000,3,69,125
MedAuth,10000,3,70,125
MedAuth,10000,3,71,125
MedAuth,10000,3,72,125
MedAuth,10000,3,73,125
MedAuth,10000,3,74,125
MedAuth,10000,3,75,125
MedAuth,10000,3,76,125
MedAuth,10000,3,77,125
MedAuth,10000,3,78,125
MedAuth,10000,3,79,125
MedAuth,10000,3,80,125
MedAuth,10000,3,81,125
MedAuth,10000,3,82,125
MedAuth,10000,3,83,125
MedAuth,10000,3,84,125
MedAuth,10000,3,85,125
MedAuth,10000,3,86,125
MedAuth,10000,3,87,125
MedAuth,10000,3,88,125
MedAuth,10000,3,89,125
MedAuth,10000,3,90,125
MedAuth,10000,3,91,125
MedAuth,10000,3,92,125
MedAuth,10000,3,93,125
MedAuth,10000,3,94,125
MedAuth,10000,3,95,450
MedAuth,10000,3,96,450.1
MedAuth,10000,3,97,450.1
MedAuth,10000,3,98,450.1
MedAuth,10000,3,99,450.1
MedAuth,10000,3,100,450.1
PLAKA-MD,10,1,1,4
PLAKA-MD,10,1,2,4
PLAKA-MD,10,1,3,4
PLAKA-MD,10,1,4,4
PLAKA-MD,10,1,5,4
PLAKA-MD,10,1,6,4
PLAKA-MD,10,1,7,4
PLAKA-MD,10,1,8,4
PLAKA-MD,10,1,9,4
PLAKA-MD,10,1,10,4
PLAKA-MD,10,1,11,4
PLAKA-MD,10,1,12,4
PLAKA-MD,10,1,13,4
PLAKA-MD,10,1,14,4
PLAKA-MD,10,1,15,4
PLAKA-MD,10,1,16,4
PLAKA-MD,10,1,17,4
PLAKA-MD,10,1,18,4
PLAKA-MD,10,1,19,4
PLAKA-MD,10,1,20,4
PLAKA-MD,10,1,21,4
PLAKA-MD,10,1,22,4
PLAKA-MD,10,1,23,4
PLAKA-MD,10,1,24,4
PLAKA-MD,10,1,25,4
PLAKA-MD,10,1,26,4
PLAKA-MD,10,1,27,4
PLAKA-MD,10,1,28,4
PLAKA-MD,10,1,29,4
PLAKA-MD,10,1,30,4
PLAKA-MD,10,1,31,4
PLAKA-MD,10,1,32,4
PLAKA-MD,10,1,33,4
PLAKA-MD,10,1,34,4
PLAKA-MD,10,1,35,4
PLAKA-MD,10,1,36,4
PLAKA-MD,10,1,37,4
PLAKA-MD,10,1,38,4
PLAKA-MD,10,1,39,4
PLAKA-MD,10,1,40,4
PLAKA-MD,10,1,41,4
PLAKA-MD,10,1,42,4
PLAKA-MD,10,1,43,4
PLAKA-MD,10,1,44,4
PLAKA-MD,10,1,45,4
PLAKA-MD,10,1,46,4
PLAKA-MD,10,1,47,4
PLAKA-MD,10,1,48,4
PLAKA-MD,10,1,49,4
PLAKA-MD,10,1,50,4.2
PLAKA-MD,10,1,51,4.2
PLAKA-MD,10,1,52,4.2
PLAKA-MD,10,1,53,4.2
PLAKA-MD,10,1,54,4.2
PLAKA-MD,10,1,55,4.2
PLAKA-MD,10,1,56,4.2
PLAKA-MD,10,1,57,4.2
PLAKA-MD,10,1,58,4.2
PLAKA-MD,10,1,59,4.2
PLAKA-MD,10,1,60,4.2
PLAKA-MD,10,1,61,4.2
PLAKA-MD,10,1,62,4.2
PLAKA-MD,10,1,63,4.2
PLAKA-MD,10,1,64,4.2
PLAKA-MD,10,1,65,4.2
PLAKA-MD,10,1,66,4.2
PLAKA-MD,10,1,67,4.2
PLAKA-MD,10,1,68,4.2
PLAKA-MD,10,1,69,4.2
PLAKA-MD,10,1,70,4.2
PLAKA-MD,10,1,71,4.2
PLAKA-MD,10,1,72,4.2
PLAKA-MD,10,1,73,4.2
PLAKA-MD,10,1,74,4.2
PLAKA-MD,10,1,75,4.2
PLAKA-MD,10,1,76,4.2
PLAKA-MD,10,1,77,4.2
PLAKA-MD,10,1,78,4.2
PLAKA-MD,10,1,79,4.2
PLAKA-MD,10,1,80,4.2
PLAKA-MD,10,1,81,4.2
PLAKA-MD,10,1,82,4.2
PLAKA-MD,10,1,83,4.2
PLAKA-MD,10,1,84,4.2
PLAKA-MD,10,1,85,4.2
PLAKA-MD,10,1,86,4.2
PLAKA-MD,10,1,87,4.2
PLAKA-MD,10,1,88,4.2
PLAKA-MD,10,1,89,4.2
PLAKA-MD,10,1,90,4.2
PLAKA-MD,10,1,91,4.2
PLAKA-MD,10,1,92,4.2
PLAKA-MD,10,1,93,4.2
PLAKA-MD,10,1,94,4.2
PLAKA-MD,10,1,95,6.5
PLAKA-MD,10,1,96,6.6
PLAKA-MD,10,1,97,6.6
PLAKA-MD,10,1,98,6.6
PLAKA-MD,10,1,99,6.6
PLAKA-MD,10,1,100,6.6
PLAKA-MD,10,2,1,4
PLAKA-MD,10,2,2,4
PLAKA-MD,10,2,3,4
PLAKA-MD,10,2,4,4
PLAKA-MD,10,2,5,4
PLAKA-MD,10,2,6,4
PLAKA-MD,10,2,7,4
PLAKA-MD,10,2,8,4
PLAKA-MD,10,2,9,4
PLAKA-MD,10,2,10,4
PLAKA-MD,10,2,11,4
PLAKA-MD,10,2,12,4
PLAKA-MD,10,2,13,4
PLAKA-MD,10,2,14,4
PLAKA-MD,10,2,15,4
PLAKA-MD,10,2,16,4
PLAKA-MD,10,2,17,4
PLAKA-MD,10,2,18,4
PLAKA-MD,10,2,19,4
PLAKA-MD,10,2,20,4
PLAKA-MD,10,2,21,4
PLAKA-MD,10,2,22,4
PLAKA-MD,10,2,23,4
PLAKA-MD,10,2,24,4
PLAKA-MD,10,2,25,4
PLAKA-MD,10,2,26,4
PLAKA-MD,10,2,27,4
PLAKA-MD,10,2,28,4
PLAKA-MD,10,2,29,4
PLAKA-MD,10,2,30,4
PLAKA-MD,10,2,31,4
PLAKA-MD,10,2,32,4
PLAKA-MD,10,2,33,4
PLAKA-MD,10,2,34,4
PLAKA-MD,10,2,35,4
PLAKA-MD,10,2,36,4
PLAKA-MD,10,2,37,4
PLAKA-MD,10,2,38,4
PLAKA-MD,10,2,39,4
PLAKA-MD,10,2,40,4
PLAKA-MD,10,2,41,4
PLAKA-MD,10,2,42,4
PLAKA-MD,10,2,43,4
PLAKA-MD,10,2,44,4
PLAKA-MD,10,2,45,4
PLAKA-MD,10,2,46,4
PLAKA-MD,10,2,47,4
PLAKA-MD,10,2,48,4
PLAKA-MD,10,2,49,4
PLAKA-MD,10,2,50,4.2
PLAKA-MD,10,2,51,4.2
PLAKA-MD,10,2,52,4.2
PLAKA-MD,10,2,53,4.2
PLAKA-MD,10,2,54,4.2
PLAKA-MD,10,2,55,4.2
PLAKA-MD,10,2,56,4.2
PLAKA-MD,10,2,57,4.2
PLAKA-MD,10,2,58,4.2
PLAKA-MD,10,2,59,4.2
PLAKA-MD,10,2,60,4.2
PLAKA-MD,10,2,61,4.2
PLAKA-MD,10,2,62,4.2
PLAKA-MD,10,2,63,4.2
PLAKA-MD,10,2,64,4.2
PLAKA-MD,10,2,65,4.2
PLAKA-MD,10,2,66,4.2
PLAKA-MD,10,2,67,4.2
PLAKA-MD,10,2,68,4.2
PLAKA-MD,10,2,69,4.2
PLAKA-MD,10,2,70,4.2
PLAKA-MD,10,2,71,4.2
PLAKA-MD,10,2,72,4.2
PLAKA-MD,10,2,73,4.2
PLAKA-MD,10,2,74,4.2
PLAKA-MD,10,2,75,4.2
PLAKA-MD,10,2,76,4.2
PLAKA-MD,10,2,77,4.2
PLAKA-MD,10,2,78,4.2
PLAKA-MD,10,2,79,4.2
PLAKA-MD,10,2,80,4.2
PLAKA-MD,10,2,81,4.2
PLAKA-MD,10,2,82,4.2
PLAKA-MD,10,2,83,4.2
PLAKA-MD,10,2,84,4.2
PLAKA-MD,10,2,85,4.2
PLAKA-MD,10,2,86,4.2
PLAKA-MD,10,2,87,4.2
PLAKA-MD,10,2,88,4.2
PLAKA-MD,10,2,89,4.2
PLAKA-MD,10,2,90,4.2
PLAKA-MD,10,2,91,4.2
PLAKA-MD,10,2,92,4.2
PLAKA-MD,10,2,93,4.2
PLAKA-MD,10,2,94,4.2
PLAKA-MD,10,2,95,6.5
PLAKA-MD,10,2,96,6.6
PLAKA-MD,10,2,97,6.6
PLAKA-MD,10,2,98,6.6
PLAKA-MD,10,2,99,6.6
PLAKA-MD,10,2,100,6.6
PLAKA-MD,10,3,1,4
PLAKA-MD,10,3,2,4
PLAKA-MD,10,3,3,4
PLAKA-MD,10,3,4,4
PLAKA-MD,10,3,5,4
PLAKA-MD,10,3,6,4
PLAKA-MD,10,3,7,4
PLAKA-MD,10,3,8,4
PLAKA-MD,10,3,9,4
PLAKA-MD,10,3,10,4
PLAKA-MD,10,3,11,4
PLAKA-MD,10,3,12,4
PLAKA-MD,10,3,13,4
PLAKA-MD,10,3,14,4
PLAKA-MD,10,3,15,4
PLAKA-MD,10,3,16,4
PLAKA-MD,10,3,17,4
PLAKA-MD,10,3,18,4
PLAKA-MD,10,3,19,4
PLAKA-MD,10,3,20,4
PLAKA-MD,10,3,21,4
PLAKA-MD,10,3,22,4
PLAKA-MD,10,3,23,4
PLAKA-MD,10,3,24,4
PLAKA-MD,10,3,25,4
PLAKA-MD,10,3,26,4
PLAKA-MD,10,3,27,4
PLAKA-MD,10,3,28,4
PLAKA-MD,10,3,29,4
PLAKA-MD,10,3,30,4
PLAKA-MD,10,3,31,4
PLAKA-MD,10,3,32,4
PLAKA-MD,10,3,33,4
PLAKA-MD,10,3,34,4
PLAKA-MD,10,3,35,4
PLAKA-MD,10,3,36,4
PLAKA-MD,10,3,37,4
PLAKA-MD,10,3,38,4
PLAKA-MD,10,3,39,4
PLAKA-MD,10,3,40,4
PLAKA-MD,10,3,41,4
PLAKA-MD,10,3,42,4
PLAKA-MD,10,3,43,4
PLAKA-MD,10,3,44,4
PLAKA-MD,10,3,45,4
PLAKA-MD,10,3,46,4
PLAKA-MD,10,3,47,4
PLAKA-MD,10,3,48,4
PLAKA-MD,10,3,49,4
PLAKA-MD,10,3,50,4.2
PLAKA-MD,10,3,51,4.2
PLAKA-MD,10,3,52,4.2
PLAKA-MD,10,3,53,4.2
PLAKA-MD,10,3,54,4.2
PLAKA-MD,10,3,55,4.2
PLAKA-MD,10,3,56,4.2
PLAKA-MD,10,3,57,4.2
PLAKA-MD,10,3,58,4.2
PLAKA-MD,10,3,59,4.2
PLAKA-MD,10,3,60,4.2
PLAKA-MD,10,3,61,4.2
PLAKA-MD,10,3,62,4.2
PLAKA-MD,10,3,63,4.2
PLAKA-MD,10,3,64,4.2
PLAKA-MD,10,3,65,4.2
PLAKA-MD,10,3,66,4.2
PLAKA-MD,10,3,67,4.2
PLAKA-MD,10,3,68,4.2
PLAKA-MD,10,3,69,4.2
PLAKA-MD,10,3,70,4.2
PLAKA-MD,10,3,71,4.2
PLAKA-MD,10,3,72,4.2
PLAKA-MD,10,3,73,4.2
PLAKA-MD,10,3,74,4.2
PLAKA-MD,10,3,75,4.2
PLAKA-MD,10,3,76,4.2
PLAKA-MD,10,3,77,4.2
PLAKA-MD,10,3,78,4.2
PLAKA-MD,10,3,79,4.2
PLAKA-MD,10,3,80,4.2
PLAKA-MD,10,3,81,4.2
PLAKA-MD,10,3,82,4.2
PLAKA-MD,10,3,83,4.2
PLAKA-MD,10,3,84,4.2
PLAKA-MD,10,3,85,4.2
PLAKA-MD,10,3,86,4.2
PLAKA-MD,10,3,87,4.2
PLAKA-MD,10,3,88,4.2
PLAKA-MD,10,3,89,4.2
PLAKA-MD,10,3,90,4.2
PLAKA-MD,10,3,91,4.2
PLAKA-MD,10,3,92,4.2
PLAKA-MD,10,3,93,4.2
PLAKA-MD,10,3,94,4.2
PLAKA-MD,10,3,95,6.5
PLAKA-MD,10,3,96,6.6
PLAKA-MD,10,3,97,6.6
PLAKA-MD,10,3,98,6.6
PLAKA-MD,10,3,99,6.6
PLAKA-MD,10,3,100,6.6
PLAKA-MD,100,1,1,4.6
PLAKA-MD,100,1,2,4.6
PLAKA-MD,100,1,3,4.6
PLAKA-MD,100,1,4,4.6
PLAKA-MD,100,1,5,4.6
PLAKA-MD,100,1,6,4.6
PLAKA-MD,100,1,7,4.6
PLAKA-MD,100,1,8,4.6
PLAKA-MD,100,1,9,4.6
PLAKA-MD,100,1,10,4.6
PLAKA-MD,100,1,11,4.6
PLAKA-MD,100,1,12,4.6
PLAKA-MD,100,1,13,4.6
PLAKA-MD,100,1,14,4.6
PLAKA-MD,100,1,15,4.6
PLAKA-MD,100,1,16,4.6
PLAKA-MD,100,1,17,4.6
PLAKA-MD,100,1,18,4.6
PLAKA-MD,100,1,19,4.6
PLAKA-MD,100,1,20,4.6
PLAKA-MD,100,1,21,4.6
PLAKA-MD,100,1,22,4.6
PLAKA-MD,100,1,23,4.6
PLAKA-MD,100,1,24,4.6
PLAKA-MD,100,1,25,4.6
PLAKA-MD,100,1,26,4.6
PLAKA-MD,100,1,27,4.6
PLAKA-MD,100,1,28,4.6
PLAKA-MD,100,1,29,4.6
PLAKA-MD,100,1,30,4.6
PLAKA-MD,100,1,31,4.6
PLAKA-MD,100,1,32,4.6
PLAKA-MD,100,1,33,4.6
PLAKA-MD,100,1,34,4.6
PLAKA-MD,100,1,35,4.6
PLAKA-MD,100,1,36,4.6
PLAKA-MD,100,1,37,4.6
PLAKA-MD,100,1,38,4.6
PLAKA-MD,100,1,39,4.6
PLAKA-MD,100,1,40,4.6
PLAKA-MD,100,1,41,4.6
PLAKA-MD,100,1,42,4.6
PLAKA-MD,100,1,43,4.6
PLAKA-MD,100,1,44,4.6
PLAKA-MD,100,1,45,4.6
PLAKA-MD,100,1,46,4.6
PLAKA-MD,100,1,47,4.6
PLAKA-MD,100,1,48,4.6
PLAKA-MD,100,1,49,4.6
PLAKA-MD,100,1,50,4.8
PLAKA-MD,100,1,51,4.8
PLAKA-MD,100,1,52,4.8
PLAKA-MD,100,1,53,4.8
PLAKA-MD,100,1,54,4.8
PLAKA-MD,100,1,55,4.8
PLAKA-MD,100,1,56,4.8
PLAKA-MD,100,1,57,4.8
PLAKA-MD,100,1,58,4.8
PLAKA-MD,100,1,59,4.8
PLAKA-MD,100,1,60,4.8
PLAKA-MD,100,1,61,4.8
PLAKA-MD,100,1,62,4.8
PLAKA-MD,100,1,63,4.8
PLAKA-MD,100,1,64,4.8
PLAKA-MD,100,1,65,4.8
PLAKA-MD,100,1,66,4.8
PLAKA-MD,100,1,67,4.8
PLAKA-MD,100,1,68,4.8
PLAKA-MD,100,1,69,4.8
PLAKA-MD,100,1,70,4.8
PLAKA-MD,100,1,71,4.8
PLAKA-MD,100,1,72,4.8
PLAKA-MD,100,1,73,4.8
PLAKA-MD,100,1,74,4.8
PLAKA-MD,100,1,75,4.8
PLAKA-MD,100,1,76,4.8
PLAKA-MD,100,1,77,4.8
PLAKA-MD,100,1,78,4.8
PLAKA-MD,100,1,79,4.8
PLAKA-MD,100,1,80,4.8
PLAKA-MD,100,1,81,4.8
PLAKA-MD,100,1,82,4.8
PLAKA-MD,100,1,83,4.8
PLAKA-MD,100,1,84,4.8
PLAKA-MD,100,1,85,4.8
PLAKA-MD,100,1,86,4.8
PLAKA-MD,100,1,87,4.8
PLAKA-MD,100,1,88,4.8
PLAKA-MD,100,1,89,4.8
PLAKA-MD,100,1,90,4.8
PLAKA-MD,100,1,91,4.8
PLAKA-MD,100,1,92,4.8
PLAKA-MD,100,1,93,4.8
PLAKA-MD,100,1,94,4.8
PLAKA-MD,100,1,95,7.2
PLAKA-MD,100,1,96,7.3
PLAKA-MD,100,1,97,7.3
PLAKA-MD,100,1,98,7.3
PLAKA-MD,100,1,99,7.3
PLAKA-MD,100,1,100,7.3
PLAKA-MD,100,2,1,4.6
PLAKA-MD,100,2,2,4.6
PLAKA-MD,100,2,3,4.6
PLAKA-MD,100,2,4,4.6
PLAKA-MD,100,2,5,4.6
PLAKA-MD,100,2,6,4.6
PLAKA-MD,100,2,7,4.6
PLAKA-MD,100,2,8,4.6
PLAKA-MD,100,2,9,4.6
PLAKA-MD,100,2,10,4.6
PLAKA-MD,100,2,11,4.6
PLAKA-MD,100,2,12,4.6
PLAKA-MD,100,2,13,4.6
PLAKA-MD,100,2,14,4.6
PLAKA-MD,100,2,15,4.6
PLAKA-MD,100,2,16,4.6
PLAKA-MD,100,2,17,4.6
PLAKA-MD,100,2,18,4.6
PLAKA-MD,100,2,19,4.6
