protocol,run,imd_ms,patient_ms,server_ms,total_ms
PLAKA-MD,340,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,341,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,342,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,343,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,344,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,345,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,346,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,347,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,348,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,349,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,350,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,351,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,352,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,353,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,354,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,355,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,356,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,357,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,358,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,359,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,360,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,361,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,362,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,363,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,364,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,365,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,366,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,367,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,368,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,369,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,370,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,371,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,372,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,373,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,374,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,375,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,376,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,377,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,378,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,379,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,380,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,381,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,382,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,383,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,384,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,385,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,386,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,387,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,388,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,389,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,390,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,391,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,392,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,393,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,394,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,395,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,396,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,397,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,398,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,399,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,400,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,401,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,402,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,403,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,404,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,405,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,406,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,407,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,408,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,409,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,410,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,411,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,412,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,413,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,414,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,415,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,416,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,417,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,418,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,419,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,420,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,421,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,422,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,423,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,424,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,425,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,426,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,427,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,428,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,429,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,430,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,431,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,432,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,433,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,434,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,435,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,436,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,437,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,438,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,439,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,440,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,441,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,442,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,443,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,444,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,445,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,446,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,447,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,448,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,449,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,450,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,451,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,452,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,453,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,454,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,455,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,456,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,457,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,458,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,459,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,460,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,461,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,462,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,463,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,464,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,465,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,466,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,467,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,468,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,469,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,470,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,471,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,472,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,473,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,474,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,475,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,476,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,477,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,478,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,479,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,480,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,481,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,482,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,483,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,484,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,485,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,486,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,487,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,488,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,489,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,490,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,491,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,492,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,493,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,494,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,495,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,496,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,497,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,498,32.249109555,1.179959980,0.040998999,41.649089545
PLAKA-MD,499,30.470890445,1.100040020,0.039001001,39.830910455
PLAKA-MD,500,32.249109555,1.179959980,0.040998999,41.649089545
ERASMIS,1,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,2,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,3,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,4,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,5,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,6,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,7,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,8,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,9,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,10,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,11,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,12,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,13,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,14,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,15,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,16,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,17,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,18,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,19,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,20,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,21,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,22,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,23,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,24,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,25,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,26,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,27,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,28,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,29,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,30,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,31,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,32,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,33,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,34,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,35,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,36,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,37,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,38,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,39,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,40,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,41,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,42,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,43,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,44,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,45,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,46,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,47,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,48,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,49,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,50,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,51,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,52,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,53,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,54,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,55,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,56,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,57,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,58,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,59,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,60,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,61,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,62,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,63,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,64,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,65,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,66,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,67,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,68,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,69,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,70,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,71,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,72,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,73,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,74,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,75,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,76,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,77,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,78,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,79,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,80,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,81,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,82,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,83,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,84,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,85,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,86,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,87,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,88,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,89,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,90,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,91,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,92,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,93,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,94,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,95,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,96,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,97,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,98,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,99,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,100,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,101,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,102,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,103,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,104,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,105,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,106,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,107,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,108,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,109,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,110,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,111,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,112,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,113,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,114,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,115,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,116,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,117,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,118,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,119,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,120,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,121,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,122,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,123,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,124,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,125,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,126,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,127,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,128,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,129,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,130,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,131,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,132,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,133,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,134,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,135,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,136,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,137,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,138,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,139,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,140,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,141,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,142,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,143,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,144,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,145,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,146,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,147,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,148,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,149,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,150,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,151,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,152,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,153,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,154,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,155,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,156,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,157,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,158,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,159,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,160,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,161,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,162,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,163,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,164,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,165,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,166,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,167,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,168,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,169,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,170,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,171,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,172,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,173,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,174,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,175,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,176,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,177,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,178,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,179,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,180,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,181,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,182,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,183,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,184,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,185,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,186,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,187,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,188,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,189,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,190,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,191,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,192,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,193,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,194,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,195,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,196,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,197,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,198,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,199,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,200,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,201,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,202,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,203,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,204,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,205,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,206,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,207,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,208,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,209,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,210,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,211,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,212,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,213,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,214,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,215,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,216,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,217,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,218,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,219,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,220,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,221,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,222,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,223,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,224,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,225,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,226,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,227,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,228,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,229,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,230,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,231,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,232,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,233,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,234,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,235,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,236,2987.864757357,1.139959980,0.023998999,2997.084657307
ERASMIS,237,2817.635242643,1.060040020,0.022001001,2826.655342693
ERASMIS,238,2987.864757357,1.139959980,0.023998999,2997.084657307
